"enabled","deleted","cr_time","up_time","comment","id","cid1","rel","cid2","rela","source","is_source"
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263457,SO02544901,RO,SO02198073,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263458,SO00337024,RO,SO00635298,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263459,SO02544906,RO,SO00851951,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263460,SO02544918,RO,SO02202552,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263461,SO02544930,RO,SO00068880,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263462,SO02544900,RO,SO00828278,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263463,SO00337900,RO,SO00408459,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263464,SO00338194,RO,SO02416480,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263465,SO02544921,RO,SO02417285,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263466,SO02544895,RO,SO00158698,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263467,SO02544932,RO,SO02197042,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263468,SO02544928,RO,SO02196579,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263469,SO02544920,RO,SO00880717,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263470,SO02544933,RO,SO00612908,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263471,SO02544923,RO,SO00159444,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263472,SO02544896,RO,SO02197267,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263473,SO02544913,RO,SO02191573,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263474,SO02544905,RO,SO00008966,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263475,SO02544898,RO,SO02528942,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263476,SO02544925,RO,SO00415831,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263477,SO00337523,RO,SO00640638,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263478,SO02544909,RO,SO00158381,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263479,SO02544927,RO,SO02416820,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263480,SO02529111,RO,SO02295155,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263481,SO00010856,RO,SO00640639,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263482,SO02544904,RO,SO01618072,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263483,SO02544914,RO,SO00815744,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263484,SO02529092,RO,SO00638529,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263485,SO02544897,RO,SO02197267,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263486,SO02544916,RO,SO02195529,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263487,SO00338198,RO,SO02194427,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263488,SO02544911,RO,SO02195363,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263489,SO02544915,RO,SO02205006,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263490,SO02544924,RO,SO00197714,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263491,SO00338435,RO,SO00354880,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263492,SO02544912,RO,SO02193472,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263493,SO00337370,RO,SO02295155,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263494,SO02544919,RO,SO00356608,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263495,SO02544926,RO,SO02416729,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263496,SO02544902,RO,SO02197839,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 14:26:18","2022-09-27 14:26:18","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263497,SO02544917,RO,SO02192771,operation_has_contraindication_with_patient_condition,SRT,SRT
1,0,"2022-09-27 16:00:20","2022-09-27 16:00:20","chen.chong. 2022-09-27 insert relation from tool. for the [general] project, the reason is [insert relation migrated from old_cid1[SO02529064], now cid1 is [SO02231463] the reason is: migration CID for same concepts];
",95263516,SO02231463,RO,SO00408089,operation_has_contraindication_with_patient_condition,SRT,SRT
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265412,SO00354260,RO,SO00021503,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265413,SO02208393,RO,SO02525555,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265414,SO02208393,RO,SO00421182,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265415,SO02544988,RO,SO02001841,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265416,SO02544988,RO,SO00004701,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265417,SO00354260,RO,SO00010380,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265418,SO02208393,RO,SO02517001,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265419,SO02208393,RO,SO00763670,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265420,SO00354260,RO,SO02229447,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:35","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265421,SO02544988,RO,SO02231625,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265422,SO02208393,RO,SO00185982,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265423,SO02544988,RO,SO00358068,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265424,SO02208393,RO,SO00006694,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265425,SO02208393,RO,SO00003268,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:37","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265426,SO02208393,RO,SO02529083,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265427,SO02536623,RO,SO00763670,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265428,SO02544987,RO,SO02544999,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265429,SO02536623,RO,SO00004701,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:37","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265430,SO02536623,RO,SO02544997,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265431,SO00354260,RO,SO00342881,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:37","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265432,SO02213618,RO,SO00004885,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265433,SO02544988,RO,SO00016877,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265434,SO02213618,RO,SO02229270,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:37","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265435,SO02544987,RO,SO02525596,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265436,SO02544988,RO,SO02526335,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265437,SO02544987,RO,SO00187566,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265438,SO02208393,RO,SO00020114,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265439,SO02208393,RO,SO02544995,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265440,SO02536623,RO,SO00007231,operation_has_contraindication_with_patient_condition,SRT,"999"
1,1,"2022-10-21 11:18:14","2022-11-03 18:16:37","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265441,SO02536623,RO,SO02544998,operation_has_contraindication_with_patient_condition,SRT,"999"
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:35","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277583,SO00342881,RO,SO00354260,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 19:00:07","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277584,SO00006694,RO,SO02208393,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:59","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277585,SO02544999,RO,SO02544987,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 19:00:07","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277586,SO02529083,RO,SO02208393,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 19:00:07","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277587,SO02517001,RO,SO02208393,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:58","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277588,SO02544998,RO,SO02536623,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 19:00:07","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277589,SO00003268,RO,SO02208393,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 19:00:07","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277590,SO00421182,RO,SO02208393,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:34","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277591,SO02229447,RO,SO00354260,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:59","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277592,SO02525596,RO,SO02544987,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 19:00:00","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277593,SO00358068,RO,SO02544988,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:58","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277594,SO02544997,RO,SO02536623,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 19:00:00","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277595,SO02231625,RO,SO02544988,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:34","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277596,SO00021503,RO,SO00354260,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:59","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277597,SO02001841,RO,SO02544988,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:58","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277598,SO00004701,RO,SO02536623,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 18:59:34","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277599,SO00010380,RO,SO00354260,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
1,0,"2022-10-28 11:39:59","2022-11-03 19:00:06","chen.chong. 2022-10-28 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95277600,SO02525555,RO,SO02208393,operation_has_contraindication_with_patient_condition,康复技术规范-卫生部发,SRT
